,UEC
15955,870.5
15956,870.5
15957,870.8
15958,870.8
15959,870.8
15960,870.8
15961,870.8
15962,871.4
15963,871.4
15964,871.5
15965,872.0
15966,872.0
15967,872.0
15968,872.5
15969,872.5
15970,872.5
15971,872.5
15972,872.8
15973,867.8
15974,867.8
15975,867.8
15976,868.4
15977,866.8
15978,867.0
15979,867.0
15980,867.0
15981,867.0
15982,868.2
15983,868.4
15984,868.4
15985,868.4
15986,868.4
15987,868.4
15988,868.4
15989,868.4
15990,868.4
15991,868.4
15992,867.2
15993,867.2
15994,866.8
15995,866.8
15996,867.2
15997,872.8
15998,873.5
15999,872.9
16000,872.9
16001,872.9
16002,871.6
16003,871.6
16004,871.6
16005,871.2
16006,871.2
16007,871.2
16008,870.2
16009,870.4
16010,870.4
16011,870.4
16012,871.0
16013,871.0
16014,871.0
16015,870.0
16016,870.0
16017,870.0
16018,870.0
16019,867.4
16020,867.4
16021,867.4
16022,867.4
16023,867.2
16024,867.2
16025,867.2
16026,863.5
16027,863.5
16028,863.7
16029,863.7
16030,864.5
16031,864.5
16032,864.5
16033,864.5
16034,864.5
16035,862.2
16036,860.8
16037,862.5
16038,860.7
16039,862.1
16040,860.5
16041,860.5
16042,862.4
16043,862.4
16044,862.4
16045,862.4
16046,862.4
16047,861.3
16048,861.2
16049,861.2
16050,861.2
16051,861.2
16052,862.2
16053,862.2
16054,862.2
16055,862.2
16056,862.2
16057,862.2
16058,864.0
16059,864.0
16060,864.0
16061,864.0
16062,864.0
16063,864.0
16064,864.0
16065,864.8
16066,864.8
16067,864.8
16068,864.8
16069,864.8
16070,864.8
16071,864.8
16072,864.8
16073,864.8
16074,864.8
16075,864.8
16076,864.5
16077,864.8
16078,864.8
16079,864.9
16080,864.9
16081,864.4
16082,864.4
16083,864.4
16084,864.4
16085,864.4
16086,867.4
16087,867.4
16088,867.4
16089,869.0
16090,869.0
16091,869.0
16092,869.0
16093,869.0
16094,869.0
16095,869.0
16096,869.0
16097,869.0
16098,869.4
16099,872.2
16100,872.2
16101,871.7
16102,871.7
16103,871.0
16104,869.9
16105,870.0
16106,872.8
16107,872.8
16108,871.5
16109,871.5
16110,872.3
16111,874.0
16112,874.0
16113,872.7
16114,872.7
16115,872.4
16116,872.4
16117,872.4
16118,872.4
16119,872.4
16120,872.4
16121,871.4
16122,871.4
16123,872.0
16124,873.0
16125,873.0
16126,873.8
16127,873.8
16128,873.8
16129,872.2
16130,872.2
16131,872.2
16132,867.2
16133,866.2
16134,866.2
16135,866.2
16136,867.2
16137,867.2
16138,867.2
16139,863.4
16140,862.7
16141,862.7
16142,862.7
16143,862.7
16144,864.5
16145,864.5
16146,865.5
16147,865.5
16148,864.7
16149,864.8
16150,864.8
16151,864.8
16152,864.3
16153,864.4
16154,864.4
16155,864.9
16156,866.4
16157,867.1
16158,867.1
16159,867.1
16160,867.1
16161,867.1
16162,867.1
16163,867.1
16164,866.2
16165,866.8
16166,868.2
16167,870.5
16168,870.5
16169,870.5
16170,870.5
16171,870.9
16172,872.5
16173,872.0
16174,871.3
16175,870.5
16176,872.4
16177,869.6
16178,869.6
16179,869.6
16180,869.6
16181,869.6
16182,869.6
16183,869.6
16184,869.6
16185,869.6
16186,869.6
16187,869.6
16188,869.6
16189,869.6
16190,869.6
16191,869.6
16192,869.6
16193,869.6
16194,869.6
16195,869.6
16196,869.6
16197,869.5
16198,869.0
16199,869.0
16200,867.8
16201,867.0
16202,867.0
16203,867.0
16204,867.0
16205,867.0
16206,867.0
16207,866.8
16208,866.8
16209,866.8
16210,866.6
16211,867.3
16212,866.2
16213,866.2
16214,866.8
16215,871.5
16216,871.5
16217,871.8
16218,871.8
16219,871.4
16220,871.4
16221,870.5
16222,870.4
16223,869.4
16224,869.4
16225,869.4
16226,869.4
16227,869.8
16228,869.8
16229,869.8
16230,869.4
16231,870.4
16232,870.0
16233,870.0
16234,870.0
16235,870.4
16236,870.4
16237,870.4
16238,870.4
16239,867.9
16240,867.9
16241,870.2
16242,870.2
16243,871.0
16244,870.6
16245,871.2
16246,872.6
16247,872.6
16248,872.6
16249,872.8
16250,872.8
16251,872.6
16252,872.6
16253,872.6
16254,872.6
16255,872.6
16256,872.5
16257,872.5
16258,872.5
16259,872.6
16260,870.2
16261,870.2
16262,870.2
16263,870.2
16264,870.0
16265,870.0
16266,870.9
16267,870.9
16268,870.9
16269,870.9
16270,870.9
16271,871.2
16272,871.2
16273,871.2
16274,873.3
16275,873.0
16276,873.0
16277,873.0
16278,873.0
16279,873.0
16280,873.5
16281,873.5
16282,873.5
16283,874.1
16284,874.1
16285,874.1
16286,874.2
16287,878.2
16288,878.2
16289,879.4
16290,879.2
16291,879.1
16292,879.1
16293,879.1
16294,879.1
16295,879.1
16296,878.3
16297,878.3
16298,878.3
16299,877.8
16300,877.8
16301,878.2
16302,878.2
16303,878.2
16304,877.6
16305,877.6
16306,877.6
16307,877.6
16308,877.6
16309,876.8
16310,878.1
16311,878.5
16312,878.5
16313,878.5
16314,878.0
16315,878.6
16316,876.9
16317,878.0
16318,878.0
16319,878.0
16320,878.0
16321,878.0
16322,885.8
16323,885.8
16324,885.8
16325,885.8
16326,885.8
16327,886.8
16328,888.2
16329,888.2
16330,888.2
16331,888.2
16332,888.6
16333,888.6
16334,890.5
16335,890.5
16336,890.5
16337,891.8
16338,891.9
16339,891.1
16340,891.1
16341,891.3
16342,891.3
16343,894.8
16344,895.6
16345,895.1
16346,895.7
16347,897.0
16348,897.0
16349,896.7
16350,896.7
16351,896.7
16352,896.7
16353,896.7
16354,895.6
16355,895.3
16356,895.2
16357,895.2
16358,895.2
16359,895.2
16360,894.4
16361,894.4
16362,894.4
16363,894.4
16364,894.4
16365,894.4
16366,894.4
16367,894.1
16368,891.7
16369,892.4
16370,892.4
16371,892.4
16372,892.2
16373,892.2
16374,893.8
16375,893.8
16376,894.6
16377,891.1
16378,891.1
16379,891.1
16380,892.0
16381,891.5
16382,893.0
16383,893.0
16384,893.0
16385,893.0
16386,893.0
16387,893.0
16388,893.0
16389,892.0
16390,891.4
16391,890.8
16392,890.8
16393,888.7
16394,888.7
16395,888.7
16396,889.1
16397,887.5
16398,888.5
16399,887.5
16400,886.4
16401,886.4
16402,886.4
16403,886.4
16404,886.4
16405,884.5
16406,884.5
16407,884.5
16408,884.5
16409,884.5
16410,884.5
16411,884.5
16412,884.5
16413,880.3
16414,880.3
16415,880.3
16416,880.3
16417,881.8
16418,881.8
16419,881.8
16420,881.8
16421,881.8
16422,882.9
16423,881.2
16424,881.4
16425,878.8
16426,878.8
16427,878.8
16428,878.8
16429,878.8
16430,879.4
16431,879.4
16432,879.2
16433,879.2
16434,879.7
16435,879.7
16436,879.7
16437,879.7
16438,878.9
16439,878.8
16440,879.4
16441,879.4
16442,879.5
16443,880.3
16444,880.3
16445,880.3
16446,880.3
16447,880.4
16448,879.5
16449,879.5
16450,879.5
16451,880.2
16452,880.8
16453,880.8
16454,880.8
16455,880.8
16456,881.8
16457,883.5
16458,883.5
16459,883.1
16460,883.4
16461,883.5
16462,883.5
16463,883.5
16464,885.0
16465,887.0
16466,888.5
16467,888.5
16468,888.5
16469,889.1
16470,889.1
16471,888.6
16472,888.6
16473,888.6
16474,889.1
16475,888.0
16476,888.0
16477,888.0
16478,886.6
16479,886.0
16480,886.0
16481,886.0
16482,886.0
16483,886.0
16484,886.0
16485,885.8
16486,885.8
16487,885.8
16488,885.8
16489,886.8
16490,886.8
16491,886.8
16492,887.0
16493,887.0
16494,887.0
16495,889.8
16496,889.8
16497,892.5
16498,892.5
16499,892.5
16500,892.5
16501,892.5
16502,893.4
16503,893.4
16504,893.4
16505,893.4
16506,895.1
16507,895.1
16508,895.1
16509,895.1
16510,895.1
16511,895.1
16512,895.1
16513,892.4
16514,894.0
16515,894.0
16516,894.0
16517,894.0
16518,894.0
16519,894.3
16520,894.3
16521,897.4
16522,897.4
16523,897.4
16524,898.1
16525,897.7
16526,897.7
16527,897.7
16528,895.2
16529,895.0
16530,895.0
16531,894.4
16532,894.4
16533,894.8
16534,894.8
16535,894.8
16536,894.8
16537,894.8
16538,894.8
16539,894.8
16540,894.8
16541,890.4
16542,890.4
16543,894.1
16544,897.0
16545,897.0
16546,897.0
16547,898.2
16548,898.2
16549,897.8
16550,897.8
16551,898.0
16552,897.3
16553,897.3
16554,898.0
16555,898.0
16556,898.0
16557,897.4
16558,897.4
16559,899.2
16560,899.2
16561,897.4
16562,897.4
16563,897.4
16564,896.7
16565,896.7
16566,896.7
16567,896.7
16568,896.7
16569,896.7
16570,897.0
16571,897.0
16572,894.8
16573,894.8
16574,894.8
16575,895.2
16576,897.0
16577,897.0
16578,897.0
16579,897.0
16580,897.6
16581,897.6
16582,897.6
16583,897.6
16584,897.6
16585,897.6
16586,897.1
16587,897.1
16588,894.4
16589,894.4
16590,894.6
16591,895.9
16592,896.0
16593,896.0
16594,896.0
16595,896.0
16596,895.5
16597,898.5
16598,898.5
16599,898.8
16600,898.8
16601,898.5
16602,898.5
16603,898.2
16604,898.2
16605,903.5
16606,904.2
16607,908.2
16608,908.2
16609,908.2
16610,908.2
16611,908.2
16612,909.1
16613,907.2
16614,907.2
16615,908.4
16616,906.0
16617,906.0
16618,906.0
16619,906.0
16620,906.0
16621,906.6
16622,905.6
16623,905.6
16624,904.8
16625,904.8
16626,901.0
16627,900.0
16628,900.6
16629,900.6
16630,900.6
16631,904.3
16632,903.6
16633,905.0
16634,905.0
16635,905.0
16636,905.0
16637,905.0
16638,905.0
16639,905.0
16640,905.0
16641,905.0
16642,905.0
16643,905.0
16644,905.0
16645,904.4
16646,904.4
16647,904.4
16648,902.2
16649,902.2
16650,902.2
16651,902.1
16652,902.1
16653,902.0
16654,902.0
16655,902.0
16656,902.0
16657,902.0
16658,902.0
16659,898.2
16660,898.2
16661,897.5
16662,897.5
16663,897.5
16664,897.5
16665,897.8
16666,897.2
16667,895.6
16668,895.6
16669,895.4
16670,895.4
16671,895.4
16672,895.4
16673,894.4
16674,894.4
16675,894.2
16676,893.8
16677,893.8
16678,893.8
16679,893.8
16680,893.8
16681,893.6
16682,893.6
16683,893.6
16684,893.6
16685,892.8
16686,891.9
16687,890.8
16688,889.8
16689,889.5
16690,889.5
16691,889.5
16692,889.5
16693,889.5
16694,889.5
16695,889.5
16696,889.2
16697,889.2
16698,889.1
16699,889.1
16700,889.0
16701,889.0
16702,889.0
16703,889.0
16704,889.0
16705,889.0
16706,889.0
16707,889.0
16708,889.0
16709,889.0
16710,890.4
16711,893.0
16712,893.2
16713,893.2
16714,893.3
16715,892.0
16716,892.0
16717,892.0
16718,892.0
16719,892.0
16720,892.0
16721,892.0
16722,890.8
16723,892.8
16724,892.8
16725,892.8
16726,892.8
16727,892.8
16728,892.8
16729,897.2
16730,893.4
16731,893.4
16732,893.4
16733,893.0
16734,893.0
16735,893.0
16736,893.0
16737,893.0
16738,892.4
16739,892.4
16740,892.2
16741,892.2
16742,893.7
16743,893.7
16744,890.9
16745,891.5
16746,892.8
16747,892.8
16748,892.8
16749,892.8
16750,892.8
16751,892.8
16752,892.6
16753,892.6
16754,892.6
16755,892.6
16756,892.5
16757,892.4
16758,892.4
16759,893.2
16760,893.2
16761,893.2
16762,893.2
16763,894.9
16764,894.8
16765,894.8
16766,894.8
16767,894.8
16768,895.0
16769,895.0
16770,895.0
16771,895.1
16772,895.1
16773,895.1
16774,895.1
16775,895.1
16776,896.8
16777,893.1
16778,893.1
16779,893.1
16780,893.1
16781,891.4
16782,889.4
16783,889.4
16784,889.4
16785,889.4
16786,890.5
16787,891.9
16788,891.9
16789,892.8
16790,892.8
16791,892.8
16792,892.8
16793,892.7
16794,893.2
16795,893.2
16796,893.2
16797,893.2
16798,893.2
16799,892.9
16800,892.9
16801,893.3
16802,893.4
16803,893.4
16804,893.4
16805,893.5
16806,893.5
16807,892.7
16808,892.7
16809,892.2
16810,891.5
16811,891.5
16812,891.5
16813,891.5
16814,891.5
16815,891.1
16816,889.0
16817,889.0
16818,889.0
16819,889.0
16820,888.9
16821,888.9
16822,888.9
16823,888.6
16824,890.6
16825,890.6
16826,894.2
16827,894.8
16828,894.8
16829,895.6
16830,895.6
16831,895.2
16832,895.2
16833,895.2
16834,895.2
16835,895.2
16836,895.2
16837,895.2
16838,895.2
16839,894.9
16840,899.2
16841,899.2
16842,899.2
16843,899.4
16844,904.2
16845,904.2
16846,904.0
16847,904.0
16848,904.0
16849,904.0
16850,904.8
16851,904.8
16852,904.8
16853,904.8
16854,904.8
16855,905.3
16856,905.3
16857,905.3
16858,906.5
16859,906.5
16860,906.7
16861,906.6
16862,906.8
16863,906.8
16864,906.8
16865,906.8
16866,905.2
16867,905.2
16868,905.2
16869,906.8
16870,906.8
16871,906.8
16872,906.8
16873,906.8
16874,906.8
16875,906.8
16876,906.8
16877,906.8
16878,906.8
16879,906.8
16880,906.8
16881,906.8
16882,906.8
16883,907.0
16884,907.0
16885,907.0
16886,907.0
16887,907.0
16888,907.0
16889,906.2
16890,906.2
16891,906.2
16892,906.2
16893,906.2
16894,906.0
16895,906.0
16896,907.0
16897,905.6
16898,907.6
16899,907.6
16900,904.5
16901,904.5
16902,904.5
16903,904.4
16904,904.4
16905,904.4
16906,904.6
16907,904.0
16908,904.0
16909,904.0
16910,904.0
16911,904.0
16912,904.0
16913,904.0
16914,903.4
16915,902.4
16916,903.1
16917,903.1
16918,902.9
16919,902.9
16920,903.9
16921,903.9
16922,903.9
16923,903.9
16924,903.4
16925,903.7
16926,903.8
16927,903.8
16928,901.5
16929,901.5
16930,901.5
16931,899.2
16932,899.2
16933,898.2
16934,898.2
16935,898.8
16936,898.8
16937,898.8
16938,900.4
16939,899.3
16940,899.3
16941,894.2
16942,894.2
16943,894.2
16944,895.1
16945,896.4
16946,896.4
16947,897.3
16948,897.3
16949,892.5
16950,891.0
16951,891.0
16952,891.0
16953,891.0
16954,891.5
16955,891.5
16956,891.5
16957,891.5
16958,891.5
16959,891.5
16960,891.5
16961,893.9
16962,892.8
16963,894.0
16964,893.5
16965,894.7
16966,894.7
16967,894.7
16968,897.4
16969,897.4
16970,898.6
16971,898.4
16972,898.4
16973,899.3
16974,899.3
16975,902.0
16976,902.0
16977,902.0
16978,902.0
16979,902.0
16980,902.0
16981,902.0
16982,902.0
16983,902.0
16984,902.4
16985,906.2
16986,906.2
16987,906.4
16988,906.4
16989,907.0
16990,906.9
16991,903.0
16992,903.0
16993,903.5
16994,903.5
16995,903.5
16996,903.5
16997,903.5
16998,903.5
16999,903.5
17000,903.4
17001,903.4
17002,903.4
17003,905.2
17004,905.2
17005,908.0
17006,908.0
17007,908.0
17008,907.3
17009,907.3
17010,907.3
17011,907.1
17012,908.6
17013,908.5
17014,908.5
17015,908.5
17016,909.0
17017,909.0
17018,909.0
17019,909.1
17020,909.1
17021,909.1
17022,909.1
17023,909.1
17024,909.1
17025,907.4
17026,908.7
17027,908.7
17028,908.7
17029,908.7
17030,908.7
17031,910.8
17032,912.0
17033,912.0
17034,912.0
17035,912.0
17036,911.8
17037,911.1
17038,909.6
17039,909.6
17040,909.6
17041,909.6
17042,909.6
17043,908.8
17044,908.8
17045,928.3
17046,927.0
17047,927.0
17048,927.1
17049,928.4
17050,928.4
17051,926.0
17052,927.8
17053,929.8
17054,930.5
17055,930.0
17056,930.0
17057,929.2
17058,929.2
17059,929.2
17060,929.2
17061,928.6
17062,926.0
17063,924.9
17064,925.4
17065,929.4
17066,929.4
17067,929.4
17068,929.4
17069,926.1
17070,928.8
17071,933.4
17072,933.4
17073,933.4
17074,933.4
17075,934.3
17076,934.3
17077,940.4
17078,939.9
17079,939.0
17080,939.0
17081,942.0
17082,943.2
17083,943.2
17084,943.2
17085,943.2
17086,943.0
17087,943.0
17088,936.6
17089,936.6
17090,936.6
17091,928.4
17092,940.1
17093,942.1
17094,940.7
17095,940.7
17096,940.2
17097,944.2
17098,944.2
17099,947.4
17100,948.0
17101,948.2
17102,946.0
17103,946.7
17104,953.2
17105,946.6
17106,946.0
17107,945.0
17108,944.9
17109,956.5
17110,956.5
17111,958.4
17112,958.4
17113,964.8
17114,964.8
17115,964.8
17116,964.8
17117,963.7
17118,964.5
17119,965.1
17120,965.0
17121,965.0
17122,962.4
17123,962.4
17124,962.4
17125,962.6
17126,962.6
17127,962.6
17128,960.6
17129,960.6
17130,960.6
17131,960.6
17132,960.6
17133,962.2
17134,962.2
17135,962.5
17136,962.5
17137,962.2
17138,963.4
17139,963.4
17140,963.4
17141,963.4
17142,963.4
17143,962.7
17144,961.5
17145,963.7
17146,963.7
17147,963.2
17148,963.2
17149,963.4
17150,963.2
17151,962.4
17152,962.2
17153,962.2
17154,961.4
17155,961.4
17156,962.5
17157,962.5
17158,961.5
17159,961.0
17160,961.0
17161,961.0
17162,961.0
17163,961.0
17164,960.6
17165,960.9
17166,960.9
17167,961.9
17168,961.9
17169,961.5
17170,961.5
17171,963.2
17172,963.2
17173,961.6
17174,962.5
17175,962.5
17176,964.5
17177,965.0
17178,965.0
17179,965.0
17180,964.1
17181,964.1
17182,963.5
17183,963.5
17184,962.6
17185,965.0
17186,965.2
17187,964.8
17188,964.8
17189,964.8
17190,964.7
17191,964.7
17192,964.7
17193,964.7
17194,964.7
17195,966.0
17196,964.7
17197,964.2
17198,964.2
17199,964.2
17200,964.0
17201,961.8
17202,958.8
17203,958.3
17204,958.3
17205,957.4
17206,958.0
17207,958.0
17208,958.0
17209,958.6
17210,958.6
17211,958.6
17212,958.5
17213,958.0
17214,958.0
17215,957.9
17216,957.9
17217,957.0
17218,957.5
17219,958.0
17220,958.2
17221,959.2
17222,958.2
17223,958.2
17224,958.2
17225,958.2
17226,958.2
17227,957.9
17228,957.9
17229,957.7
17230,957.7
17231,957.7
17232,959.4
17233,959.4
17234,959.8
17235,959.5
17236,960.8
17237,960.8
17238,960.8
17239,960.8
17240,960.5
17241,960.5
17242,960.0
17243,960.0
17244,960.0
17245,960.0
17246,960.0
17247,960.0
17248,961.4
17249,960.2
17250,960.2
17251,960.2
17252,960.6
17253,959.5
17254,959.5
17255,959.5
17256,959.5
17257,959.5
17258,959.5
17259,959.5
17260,959.5
17261,960.4
17262,960.8
17263,960.8
17264,962.1
17265,962.2
17266,962.2
17267,960.6
17268,960.6
17269,961.4
17270,961.4
17271,960.8
17272,961.9
17273,963.0
17274,963.0
17275,961.4
17276,961.4
17277,961.4
17278,961.4
17279,960.8
17280,960.8
17281,958.9
17282,958.0
17283,959.8
17284,960.2
17285,961.6
17286,961.6
17287,961.5
17288,961.5
17289,961.5
17290,961.5
17291,961.5
17292,959.2
17293,959.2
17294,959.2
17295,957.6
17296,958.1
17297,958.1
17298,958.1
17299,958.1
17300,956.5
17301,956.5
17302,955.5
17303,956.1
17304,958.8
17305,958.8
17306,959.1
17307,959.2
17308,959.2
17309,959.2
17310,959.2
17311,959.2
17312,959.2
17313,960.8
17314,960.8
17315,961.2
17316,961.2
17317,961.4
17318,961.4
17319,961.4
17320,962.3
17321,962.4
17322,962.4
17323,962.0
17324,963.0
17325,963.0
17326,963.0
17327,964.0
17328,964.0
17329,963.5
17330,963.5
17331,963.5
17332,963.5
17333,963.5
17334,963.7
17335,967.2
17336,966.7
17337,967.2
17338,967.2
17339,967.2
17340,967.2
17341,967.2
17342,967.2
17343,967.4
17344,967.8
17345,967.3
17346,970.5
17347,970.5
17348,970.5
17349,970.5
17350,970.5
17351,970.5
17352,971.5
17353,971.5
17354,971.5
17355,970.5
17356,970.2
17357,970.2
17358,971.6
17359,973.7
17360,972.0
17361,970.2
17362,970.2
17363,970.4
17364,972.1
17365,975.8
17366,975.8
17367,975.8
17368,975.2
17369,975.2
17370,975.2
17371,974.7
17372,974.7
17373,975.2
17374,975.2
17375,975.2
17376,975.2
17377,975.2
17378,974.6
17379,974.6
17380,974.6
17381,974.6
17382,974.6
17383,974.1
17384,976.0
17385,976.0
17386,976.0
17387,976.0
17388,975.6
17389,975.6
17390,977.8
17391,984.6
17392,985.2
17393,984.2
17394,985.0
17395,985.0
17396,985.0
17397,985.0
17398,985.0
17399,982.6
17400,982.6
17401,982.6
17402,982.6
17403,982.6
17404,982.8
17405,982.7
17406,982.7
17407,982.7
17408,982.7
17409,982.7
17410,983.4
17411,982.8
17412,982.8
17413,982.8
17414,981.5
17415,981.5
17416,982.0
17417,982.1
17418,979.5
17419,979.5
17420,979.5
17421,980.3
17422,981.6
17423,981.6
17424,981.4
17425,981.5
17426,981.5
17427,981.5
17428,981.5
17429,980.4
17430,980.4
17431,980.4
17432,979.4
17433,978.6
17434,979.0
17435,979.0
17436,979.0
17437,979.0
17438,979.0
17439,979.0
17440,976.0
17441,976.0
17442,976.0
17443,976.0
17444,976.0
17445,975.3
17446,975.3
17447,975.3
17448,975.3
17449,977.8
17450,977.8
17451,977.8
17452,977.8
17453,977.8
17454,977.3
17455,977.3
17456,979.4
17457,980.4
17458,981.4
17459,981.4
17460,983.0
17461,983.8
17462,983.8
17463,982.1
17464,983.7
17465,983.7
17466,983.7
17467,983.7
17468,983.7
17469,983.7
17470,983.7
17471,983.8
17472,983.0
17473,983.0
17474,983.0
17475,983.0
17476,983.0
17477,983.0
17478,983.0
17479,983.0
17480,982.4
17481,982.4
17482,982.4
17483,979.6
17484,977.8
17485,976.4
17486,976.4
17487,976.4
17488,979.1
17489,979.1
17490,978.2
17491,978.2
17492,977.8
17493,979.0
17494,979.0
17495,979.0
17496,979.0
17497,979.0
17498,982.1
17499,982.1
17500,982.1
17501,978.9
17502,978.9
17503,977.4
17504,977.4
17505,977.4
17506,977.4
17507,977.8
17508,977.8
17509,978.4
17510,978.4
17511,978.4
17512,978.4
17513,978.4
17514,978.4
17515,978.4
17516,978.4
17517,979.6
17518,979.6
17519,979.6
17520,979.3
17521,979.3
17522,978.2
17523,978.2
17524,978.2
17525,978.2
17526,978.2
17527,978.2
17528,978.2
17529,978.2
17530,978.3
17531,978.3
17532,976.3
17533,975.6
17534,977.4
17535,977.8
17536,977.8
17537,977.8
17538,978.7
17539,978.5
17540,978.5
17541,978.5
17542,975.2
17543,975.2
17544,975.2
17545,976.8
17546,976.8
17547,976.5
17548,978.0
17549,977.5
17550,978.4
17551,978.9
17552,978.9
17553,978.9
17554,979.8
17555,979.8
17556,979.8
17557,982.0
17558,982.0
17559,982.0
17560,982.0
17561,981.6
17562,981.6
17563,982.4
17564,978.5
17565,978.5
17566,978.5
17567,978.5
17568,978.5
17569,978.5
17570,978.5
17571,977.2
17572,977.2
17573,977.2
17574,978.7
17575,978.3
17576,978.0
17577,978.0
17578,977.9
17579,977.9
17580,977.9
17581,977.9
17582,977.9
17583,978.0
17584,978.0
17585,977.9
17586,976.5
17587,977.2
17588,977.2
17589,977.2
17590,975.6
17591,975.6
17592,975.6
17593,975.6
17594,975.6
17595,976.1
17596,976.1
17597,976.1
17598,976.1
17599,976.1
17600,976.1
17601,976.4
17602,976.8
17603,976.0
17604,976.0
17605,976.0
17606,974.2
17607,974.2
17608,974.2
17609,974.2
17610,974.0
17611,974.1
17612,974.1
17613,973.5
17614,973.5
17615,974.9
17616,973.0
17617,973.0
17618,972.6
17619,972.6
17620,971.2
17621,971.2
17622,973.4
17623,973.4
17624,973.4
17625,973.4
17626,973.4
17627,973.9
17628,973.4
17629,973.4
17630,973.4
17631,973.4
17632,975.0
17633,975.0
17634,974.4
17635,974.5
17636,974.5
17637,972.0
17638,972.0
17639,970.5
17640,970.5
17641,970.5
17642,969.5
17643,967.6
17644,967.9
17645,968.6
17646,968.6
17647,968.6
17648,949.1
17649,950.6
17650,949.3
17651,948.5
17652,947.1
17653,946.4
17654,945.7
17655,945.7
17656,946.2
17657,942.6
17658,938.8
17659,938.8
17660,938.8
17661,938.3
17662,935.8
17663,935.8
17664,932.2
17665,932.2
17666,920.3
17667,918.8
17668,918.8
17669,918.8
17670,917.4
17671,916.3
17672,918.6
17673,918.6
17674,914.6
17675,911.4
17676,914.8
17677,915.4
17678,915.4
17679,919.4
17680,920.0
17681,909.0
17682,909.6
17683,907.0
17684,919.6
17685,919.6
17686,920.1
17687,919.0
17688,919.0
17689,919.0
17690,919.0
17691,922.8
17692,922.2
17693,922.2
17694,923.0
17695,923.0
17696,923.4
17697,917.2
17698,916.7
17699,916.7
17700,915.5
17701,915.5
17702,915.5
17703,909.0
17704,909.0
17705,898.2
17706,898.2
17707,902.4
17708,902.4
17709,905.2
17710,905.2
17711,905.2
17712,905.2
17713,905.2
17714,905.2
17715,905.2
17716,906.8
17717,906.8
17718,906.8
17719,906.8
17720,906.4
17721,907.5
17722,907.6
17723,907.6
17724,907.6
17725,907.6
17726,907.6
17727,907.6
17728,907.6
17729,908.3
17730,908.5
17731,908.7
17732,909.4
17733,910.0
17734,910.0
17735,910.0
17736,907.2
17737,904.5
17738,904.5
17739,904.8
17740,904.4
17741,904.4
17742,904.4
17743,904.4
17744,905.6
17745,905.6
17746,905.6
17747,905.6
17748,905.6
17749,905.6
17750,904.8
17751,905.0
17752,905.0
17753,905.8
17754,905.8
17755,908.4
17756,909.7
17757,909.7
17758,909.7
17759,909.7
17760,911.2
17761,911.5
17762,911.4
17763,911.0
17764,911.0
17765,911.0
17766,911.0
17767,909.9
17768,909.8
17769,910.0
17770,909.5
17771,909.5
17772,909.5
17773,908.2
17774,908.2
17775,908.2
17776,900.8
17777,900.8
17778,901.0
17779,899.5
17780,899.5
17781,901.3
17782,901.0
17783,901.0
17784,901.5
17785,901.5
17786,901.5
17787,901.5
17788,901.5
17789,901.5
17790,901.5
17791,900.6
17792,898.5
17793,899.7
17794,899.7
17795,898.5
17796,898.5
17797,898.5
17798,898.5
17799,898.5
17800,898.5
17801,898.5
17802,895.0
17803,895.0
17804,895.0
17805,895.0
17806,895.0
17807,895.0
17808,895.0
17809,890.8
17810,892.3
17811,892.3
17812,892.3
17813,892.0
17814,892.0
17815,892.2
17816,892.3
17817,891.1
17818,894.0
17819,895.0
17820,893.7
17821,894.2
17822,894.2
17823,894.2
17824,894.2
17825,896.5
17826,896.5
17827,896.5
17828,896.5
17829,896.3
17830,899.0
17831,899.0
17832,897.0
17833,897.0
17834,897.2
17835,895.4
17836,895.4
17837,895.4
17838,895.4
17839,895.1
17840,894.4
17841,894.4
17842,896.2
17843,896.2
17844,895.0
17845,895.0
17846,895.0
17847,895.0
17848,894.8
17849,896.2
17850,896.2
17851,896.2
17852,896.6
17853,896.5
17854,896.5
17855,897.2
17856,896.2
17857,897.0
17858,897.0
17859,897.0
17860,899.6
17861,899.6
17862,899.6
17863,899.6
17864,899.6
17865,899.6
17866,899.1
17867,896.5
17868,896.5
17869,896.5
17870,896.5
17871,896.5
17872,896.5
17873,896.5
17874,893.8
17875,893.8
17876,892.9
17877,892.9
17878,892.9
17879,892.4
17880,892.4
17881,893.0
17882,893.4
17883,893.4
17884,893.4
17885,893.4
17886,892.5
17887,891.2
17888,891.2
17889,888.8
17890,888.8
17891,888.8
17892,888.8
17893,888.1
17894,888.2
17895,888.2
17896,887.9
17897,887.9
17898,888.2
17899,886.8
17900,887.3
17901,887.3
17902,887.3
17903,887.3
17904,890.7
17905,890.7
17906,890.7
17907,891.4
17908,890.0
17909,890.0
17910,890.8
17911,888.2
17912,888.2
17913,888.2
17914,888.2
17915,888.2
17916,888.2
17917,888.2
17918,888.2
17919,888.2
17920,887.0
17921,886.0
17922,884.2
17923,887.0
17924,887.0
17925,885.8
17926,886.3
17927,886.3
17928,886.3
17929,886.3
17930,886.3
17931,886.3
17932,886.3
17933,885.8
17934,886.0
17935,886.0
17936,886.0
17937,886.0
17938,886.0
17939,885.3
17940,885.8
17941,886.0
17942,890.0
17943,890.0
17944,890.0
17945,891.2
17946,890.0
17947,890.0
17948,890.0
17949,890.6
17950,890.6
17951,890.6
17952,890.6
17953,889.8
