UEC,PlayerAlgorithm_UEC,PlayerAlgorithm_Cash,customer_flow1_UEC,customer_flow1_Cash,customer_flow2_UEC,customer_flow2_Cash,rev_UEC,rev_Cash,whale_UEC,whale_Cash,market_maker_UEC,market_maker_Cash,Loop,Realisation_UEC,Sentiment_UEC
1160.0,0,0,-1961,2106187.500000001,-1405,1290019.3999999948,5515,-5971662.1,1052,-1002850.5,-3201,3578305.699999992,5111,0.0,-0.04500000000000068
1160.9,0,0,-1961,2106187.500000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3218,3598059.699999992,5112,0.0,-0.04500000000000068
1159.7,0,0,-1985,2133997.100000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3194,3570250.0999999917,5113,0.0,-0.04500000000000068
1158.8,0,0,-2004,2155993.400000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3175,3548253.799999992,5114,0.0,-0.04500000000000068
1158.8,0,0,-2004,2155993.400000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3175,3548253.799999992,5115,0.0,-0.04500000000000068
1158.8,0,0,-2004,2155993.400000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3175,3548253.799999992,5116,0.0,-0.04500000000000068
1155.9,0,0,-2061,2221877.000000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3118,3482370.199999992,5117,0.0,-0.04500000000000068
1157.2,0,0,-2035,2191765.600000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3144,3512481.5999999917,5118,0.0,-0.04500000000000068
1157.2,0,0,-2035,2191765.600000001,-1388,1270265.3999999948,5515,-5971662.1,1052,-1002850.5,-3144,3512481.5999999917,5119,0.0,-0.04500000000000068
1156.6,0,0,-2035,2191765.600000001,-1399,1282972.5999999947,5515,-5971662.1,1052,-1002850.5,-3133,3499774.3999999915,5120,0.0,-0.04500000000000068
1156.6,0,0,-2035,2191765.600000001,-1399,1282972.5999999947,5515,-5971662.1,1052,-1002850.5,-3133,3499774.3999999915,5121,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1435,1324522.1999999948,5515,-5971662.1,1052,-1002850.5,-3097,3458224.7999999914,5122,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1435,1324522.1999999948,5515,-5971662.1,1052,-1002850.5,-3097,3458224.7999999914,5123,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1435,1324522.1999999948,5515,-5971662.1,1052,-1002850.5,-3097,3458224.7999999914,5124,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1435,1324522.1999999948,5515,-5971662.1,1052,-1002850.5,-3097,3458224.7999999914,5125,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1436,1325674.9999999949,5515,-5971662.1,1052,-1002850.5,-3096,3457071.9999999916,5126,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1436,1325674.9999999949,5515,-5971662.1,1052,-1002850.5,-3096,3457071.9999999916,5127,0.0,-0.04500000000000068
1154.8,0,0,-2035,2191765.600000001,-1436,1325674.9999999949,5515,-5971662.1,1052,-1002850.5,-3096,3457071.9999999916,5128,0.0,-0.04500000000000068
1153.6,0,0,-2033,2189452.000000001,-1461,1354489.9999999949,5515,-5971662.1,1052,-1002850.5,-3073,3430570.5999999917,5129,0.0,-0.04500000000000068
1153.6,0,0,-2033,2189452.000000001,-1461,1354489.9999999949,5515,-5971662.1,1052,-1002850.5,-3073,3430570.5999999917,5130,0.0,-0.04500000000000068
1153.6,0,0,-2033,2189452.000000001,-1461,1354489.9999999949,5515,-5971662.1,1052,-1002850.5,-3073,3430570.5999999917,5131,0.0,-0.04500000000000068
1153.5,0,0,-2033,2189452.000000001,-1463,1356793.1999999948,5515,-5971662.1,1052,-1002850.5,-3071,3428267.3999999915,5132,0.0,-0.04500000000000068
1153.5,0,0,-2033,2189452.000000001,-1463,1356793.1999999948,5515,-5971662.1,1052,-1002850.5,-3071,3428267.3999999915,5133,0.0,-0.04500000000000068
1150.1,0,0,-2033,2189452.000000001,-1532,1436159.6999999948,5515,-5971662.1,1052,-1002850.5,-3002,3348900.8999999915,5134,0.0,-0.04500000000000068
1149.6,0,0,-2043,2200933.000000001,-1532,1436159.6999999948,5515,-5971662.1,1052,-1002850.5,-2992,3337419.8999999915,5135,0.0,-0.04500000000000068
1149.6,0,0,-2043,2200933.000000001,-1532,1436159.6999999948,5515,-5971662.1,1052,-1002850.5,-2992,3337419.8999999915,5136,0.0,-0.04500000000000068
1149.2,0,0,-2043,2200933.000000001,-1539,1444192.8999999948,5515,-5971662.1,1052,-1002850.5,-2985,3329386.6999999913,5137,0.0,-0.04500000000000068
1149.5,0,0,-2043,2200933.000000001,-1534,1438436.8999999948,5515,-5971662.1,1052,-1002850.5,-2990,3335142.6999999913,5138,0.0,-0.04500000000000068
1149.5,0,0,-2043,2200933.000000001,-1534,1438436.8999999948,5515,-5971662.1,1052,-1002850.5,-2990,3335142.6999999913,5139,0.0,-0.04500000000000068
1148.8,0,0,-2057,2216998.000000001,-1534,1438436.8999999948,5515,-5971662.1,1052,-1002850.5,-2976,3319077.6999999913,5140,0.0,-0.04500000000000068
1148.8,0,0,-2057,2216998.000000001,-1534,1438436.8999999948,5515,-5971662.1,1052,-1002850.5,-2976,3319077.6999999913,5141,0.0,-0.04500000000000068
1148.8,0,0,-2057,2216998.000000001,-1535,1439583.6999999948,5515,-5971662.1,1052,-1002850.5,-2975,3317930.8999999915,5142,0.0,-0.04500000000000068
1149.7,0,0,-2046,2204339.200000001,-1527,1430377.299999995,5515,-5971662.1,1052,-1002850.5,-2994,3339796.0999999912,5143,0.0,-0.04500000000000068
1149.7,0,0,-2046,2204339.200000001,-1527,1430377.299999995,5515,-5971662.1,1052,-1002850.5,-2994,3339796.0999999912,5144,0.0,-0.04500000000000068
1149.1,0,0,-2046,2204339.200000001,-1539,1444149.6999999948,5515,-5971662.1,1052,-1002850.5,-2982,3326023.6999999913,5145,0.0,-0.04500000000000068
1149.4,0,0,-2046,2204339.200000001,-1532,1436091.9999999949,5515,-5971662.1,1052,-1002850.5,-2989,3334081.3999999915,5146,0.0,-0.04500000000000068
1149.6,0,0,-2046,2204339.200000001,-1528,1431486.3999999948,5515,-5971662.1,1052,-1002850.5,-2993,3338686.9999999916,5147,0.0,-0.04500000000000068
1150.1,0,0,-2046,2204339.200000001,-1519,1421121.9999999949,5515,-5971662.1,1052,-1002850.5,-3002,3349051.3999999915,5148,0.0,-0.04500000000000068
1150.1,0,0,-2046,2204339.200000001,-1519,1421121.9999999949,5515,-5971662.1,1052,-1002850.5,-3002,3349051.3999999915,5149,0.0,-0.04500000000000068
1150.1,0,0,-2046,2204339.200000001,-1519,1421121.9999999949,5515,-5971662.1,1052,-1002850.5,-3002,3349051.3999999915,5150,0.0,-0.04500000000000068
1150.1,0,0,-2046,2204339.200000001,-1519,1421121.9999999949,5515,-5971662.1,1052,-1002850.5,-3002,3349051.3999999915,5151,0.0,-0.04500000000000068
1150.2,0,0,-2044,2202035.000000001,-1519,1421121.9999999949,5515,-5971662.1,1052,-1002850.5,-3004,3351355.5999999917,5152,0.0,-0.04500000000000068
1152.7,0,0,-2044,2202035.000000001,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3054,3409005.5999999917,5153,0.0,-0.04500000000000068
1152.7,0,0,-2044,2202035.000000001,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3054,3409005.5999999917,5154,0.0,-0.04500000000000068
1152.7,0,0,-2044,2202035.000000001,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3054,3409005.5999999917,5155,0.0,-0.04500000000000068
1152.7,0,0,-2044,2202035.000000001,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3054,3409005.5999999917,5156,0.0,-0.04500000000000068
1152.8,0,0,-2043,2200880.3000000007,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3055,3410160.299999992,5157,0.0,-0.04500000000000068
1152.8,0,0,-2043,2200880.3000000007,-1469,1363471.9999999949,5515,-5971662.1,1052,-1002850.5,-3055,3410160.299999992,5158,0.0,-0.04500000000000068
1152.4,0,0,-2043,2200880.3000000007,-1476,1371527.599999995,5515,-5971662.1,1052,-1002850.5,-3048,3402104.699999992,5159,0.0,-0.04500000000000068
1152.4,0,0,-2043,2200880.3000000007,-1476,1371527.599999995,5515,-5971662.1,1052,-1002850.5,-3048,3402104.699999992,5160,0.0,-0.04500000000000068
1152.4,0,0,-2043,2200880.3000000007,-1476,1371527.599999995,5515,-5971662.1,1052,-1002850.5,-3048,3402104.699999992,5161,0.0,-0.04500000000000068
1152.4,0,0,-2043,2200880.3000000007,-1476,1371527.599999995,5515,-5971662.1,1052,-1002850.5,-3048,3402104.699999992,5162,0.0,-0.04500000000000068
1152.4,0,0,-2043,2200880.3000000007,-1476,1371527.599999995,5515,-5971662.1,1052,-1002850.5,-3048,3402104.699999992,5163,0.0,-0.04500000000000068
1152.0,0,0,-2043,2200880.3000000007,-1485,1381881.199999995,5515,-5971662.1,1052,-1002850.5,-3039,3391751.0999999917,5164,0.0,-0.04500000000000068
1151.6,0,0,-2043,2200880.3000000007,-1492,1389931.199999995,5515,-5971662.1,1052,-1002850.5,-3032,3383701.0999999917,5165,0.0,-0.04500000000000068
1149.3,0,0,-2043,2200880.3000000007,-1538,1442780.7999999952,5515,-5971662.1,1052,-1002850.5,-2986,3330851.4999999916,5166,0.0,-0.04500000000000068
1149.0,0,0,-2043,2200880.3000000007,-1544,1449664.5999999952,5515,-5971662.1,1052,-1002850.5,-2980,3323967.699999992,5167,0.0,-0.04500000000000068
1149.0,0,0,-2043,2200880.3000000007,-1544,1449664.5999999952,5515,-5971662.1,1052,-1002850.5,-2980,3323967.699999992,5168,0.0,-0.04500000000000068
1145.3,0,0,-2124,2293663.3000000007,-1536,1440456.5999999952,5515,-5971662.1,1052,-1002850.5,-2907,3240392.699999992,5169,0.0,-0.04500000000000068
1145.3,0,0,-2124,2293663.3000000007,-1536,1440456.5999999952,5515,-5971662.1,1052,-1002850.5,-2907,3240392.699999992,5170,0.0,-0.04500000000000068
1145.3,0,0,-2124,2293663.3000000007,-1536,1440456.5999999952,5515,-5971662.1,1052,-1002850.5,-2907,3240392.699999992,5171,0.0,-0.04500000000000068
1145.0,0,0,-2124,2293663.3000000007,-1544,1449602.999999995,5515,-5971662.1,1052,-1002850.5,-2899,3231246.299999992,5172,0.0,-0.04500000000000068
1145.0,0,0,-2124,2293663.3000000007,-1544,1449602.999999995,5515,-5971662.1,1052,-1002850.5,-2899,3231246.299999992,5173,0.0,-0.04500000000000068
1145.0,0,0,-2124,2293663.3000000007,-1544,1449602.999999995,5515,-5971662.1,1052,-1002850.5,-2899,3231246.299999992,5174,0.0,-0.04500000000000068
1144.0,0,0,-2124,2293663.3000000007,-1563,1471319.999999995,5515,-5971662.1,1052,-1002850.5,-2880,3209529.299999992,5175,0.0,-0.04500000000000068
1144.8,0,0,-2124,2293663.3000000007,-1548,1454129.999999995,5515,-5971662.1,1052,-1002850.5,-2895,3226719.299999992,5176,0.0,-0.04500000000000068
1145.0,0,0,-2124,2293663.3000000007,-1543,1448395.999999995,5515,-5971662.1,1052,-1002850.5,-2900,3232453.299999992,5177,0.0,-0.04500000000000068
1145.0,0,0,-2124,2293663.3000000007,-1543,1448395.999999995,5515,-5971662.1,1052,-1002850.5,-2900,3232453.299999992,5178,0.0,-0.04500000000000068
1146.0,0,0,-2105,2271870.3000000007,-1543,1448395.999999995,5515,-5971662.1,1052,-1002850.5,-2919,3254246.299999992,5179,0.0,-0.04500000000000068
1146.0,0,0,-2105,2271870.3000000007,-1543,1448395.999999995,5515,-5971662.1,1052,-1002850.5,-2919,3254246.299999992,5180,0.0,-0.04500000000000068
1146.1,0,0,-2105,2271870.3000000007,-1540,1444951.999999995,5515,-5971662.1,1052,-1002850.5,-2922,3257690.299999992,5181,0.0,-0.04500000000000068
1146.1,0,0,-2105,2271870.3000000007,-1540,1444951.999999995,5515,-5971662.1,1052,-1002850.5,-2922,3257690.299999992,5182,0.0,-0.04500000000000068
1143.2,0,0,-2105,2271870.3000000007,-1599,1512395.899999995,5515,-5971662.1,1052,-1002850.5,-2863,3190246.399999992,5183,0.0,-0.04500000000000068
1143.2,0,0,-2105,2271870.3000000007,-1599,1512395.899999995,5515,-5971662.1,1052,-1002850.5,-2863,3190246.399999992,5184,0.0,-0.04500000000000068
1143.1,0,0,-2105,2271870.3000000007,-1600,1513537.099999995,5515,-5971662.1,1052,-1002850.5,-2862,3189105.199999992,5185,0.0,-0.04500000000000068
1142.2,0,0,-2122,2291269.000000001,-1600,1513537.099999995,5515,-5971662.1,1052,-1002850.5,-2845,3169706.4999999916,5186,0.0,-0.04500000000000068
1141.0,0,0,-2128,2298110.200000001,-1618,1534056.699999995,5515,-5971662.1,1052,-1002850.5,-2821,3142345.699999992,5187,0.0,-0.04500000000000068
1142.3,0,0,-2103,2269530.200000001,-1618,1534056.699999995,5515,-5971662.1,1052,-1002850.5,-2846,3170925.699999992,5188,0.0,-0.04500000000000068
1143.3,0,0,-2082,2245498.9000000013,-1618,1534056.699999995,5515,-5971662.1,1052,-1002850.5,-2867,3194956.9999999916,5189,0.0,-0.04500000000000068
1143.3,0,0,-2082,2245498.9000000013,-1618,1534056.699999995,5515,-5971662.1,1052,-1002850.5,-2867,3194956.9999999916,5190,0.0,-0.04500000000000068
1142.2,0,0,-2082,2245498.9000000013,-1641,1560303.599999995,5515,-5971662.1,1052,-1002850.5,-2844,3168710.0999999917,5191,0.0,-0.04500000000000068
1142.2,0,0,-2082,2245498.9000000013,-1641,1560303.599999995,5515,-5971662.1,1052,-1002850.5,-2844,3168710.0999999917,5192,0.0,-0.04500000000000068
1142.2,0,0,-2082,2245498.9000000013,-1641,1560303.599999995,5515,-5971662.1,1052,-1002850.5,-2844,3168710.0999999917,5193,0.0,-0.04500000000000068
1142.2,0,0,-2069,2230624.300000001,-1653,1573985.9999999949,5515,-5971662.1,1052,-1002850.5,-2845,3169902.299999992,5194,0.0,-0.04500000000000068
1142.2,0,0,-2069,2230624.300000001,-1653,1573985.9999999949,5515,-5971662.1,1052,-1002850.5,-2845,3169902.299999992,5195,0.0,-0.04500000000000068
1147.2,0,0,-1969,2116004.300000001,-1653,1573985.9999999949,5515,-5971662.1,1052,-1002850.5,-2945,3284522.299999992,5196,0.0,-0.04500000000000068
1146.6,0,0,-1969,2116004.300000001,-1665,1587728.3999999948,5515,-5971662.1,1052,-1002850.5,-2933,3270779.899999992,5197,0.0,-0.04500000000000068
1146.2,0,0,-1969,2116004.300000001,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2923,3259333.899999992,5198,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5199,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5200,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5201,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5202,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5203,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5204,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5205,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1675,1599174.3999999948,5515,-5971662.1,1052,-1002850.5,-2930,3267371.299999992,5206,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1674,1598025.8999999948,5515,-5971662.1,1052,-1002850.5,-2931,3268519.799999992,5207,0.0,-0.04500000000000068
1146.5,0,0,-1962,2107966.9000000013,-1674,1598025.8999999948,5515,-5971662.1,1052,-1002850.5,-2931,3268519.799999992,5208,0.0,-0.04500000000000068
1147.8,0,0,-1962,2107966.9000000013,-1648,1568158.8999999948,5515,-5971662.1,1052,-1002850.5,-2957,3298386.799999992,5209,0.0,-0.04500000000000068
1147.8,0,0,-1962,2107966.9000000013,-1649,1569304.6999999948,5515,-5971662.1,1052,-1002850.5,-2956,3297240.999999992,5210,0.0,-0.04500000000000068
1147.8,0,0,-1962,2107966.9000000013,-1649,1569304.6999999948,5515,-5971662.1,1052,-1002850.5,-2956,3297240.999999992,5211,0.0,-0.04500000000000068
1147.8,0,0,-1962,2107966.9000000013,-1649,1569304.6999999948,5515,-5971662.1,1052,-1002850.5,-2956,3297240.999999992,5212,0.0,-0.04500000000000068
1147.1,0,0,-1974,2121716.5000000014,-1651,1571596.299999995,5515,-5971662.1,1052,-1002850.5,-2942,3281199.799999992,5213,0.0,-0.04500000000000068
1149.5,0,0,-1925,2065372.6000000015,-1651,1571596.299999995,5515,-5971662.1,1052,-1002850.5,-2991,3337543.699999992,5214,0.0,-0.04500000000000068
1149.2,0,0,-1925,2065372.6000000015,-1658,1579628.799999995,5515,-5971662.1,1052,-1002850.5,-2984,3329511.199999992,5215,0.0,-0.04500000000000068
1149.2,0,0,-1925,2065372.6000000015,-1657,1578477.599999995,5515,-5971662.1,1052,-1002850.5,-2985,3330662.399999992,5216,0.0,-0.04500000000000068
1156.4,0,0,-1907,2044651.0000000014,-1532,1434136.599999995,5515,-5971662.1,1052,-1002850.5,-3128,3495724.999999992,5217,0.0,-0.04500000000000068
1156.4,0,0,-1907,2044651.0000000014,-1531,1432978.199999995,5515,-5971662.1,1052,-1002850.5,-3129,3496883.399999992,5218,0.0,-0.04500000000000068
1156.8,0,0,-1899,2035383.8000000014,-1531,1432978.199999995,5515,-5971662.1,1052,-1002850.5,-3137,3506150.599999992,5219,0.0,-0.04500000000000068
1157.2,0,0,-1899,2035383.8000000014,-1523,1423707.7999999952,5515,-5971662.1,1052,-1002850.5,-3145,3515420.999999992,5220,0.0,-0.04500000000000068
1157.2,0,0,-1899,2035383.8000000014,-1523,1423707.7999999952,5515,-5971662.1,1052,-1002850.5,-3145,3515420.999999992,5221,0.0,-0.04500000000000068
1157.2,0,0,-1899,2035383.8000000014,-1523,1423707.7999999952,5515,-5971662.1,1052,-1002850.5,-3145,3515420.999999992,5222,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5223,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5224,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5225,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5226,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5227,0.0,-0.04500000000000068
1158.1,0,0,-1899,2035383.8000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3162,3535127.399999992,5228,0.0,-0.04500000000000068
1159.6,0,0,-1868,1999409.7000000014,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3193,3571101.499999992,5229,0.0,-0.04500000000000068
1161.3,0,0,-1835,1961063.9000000013,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3226,3609447.299999992,5230,0.0,-0.04500000000000068
1161.3,0,0,-1835,1961063.9000000013,-1506,1404001.3999999953,5515,-5971662.1,1052,-1002850.5,-3226,3609447.299999992,5231,0.0,-0.04500000000000068
1159.4,0,0,-1835,1961063.9000000013,-1543,1446878.4999999953,5515,-5971662.1,1052,-1002850.5,-3189,3566570.199999992,5232,0.0,-0.04500000000000068
1159.4,0,0,-1835,1961063.9000000013,-1543,1446878.4999999953,5515,-5971662.1,1052,-1002850.5,-3189,3566570.199999992,5233,0.0,-0.04500000000000068
1159.4,0,0,-1835,1961063.9000000013,-1543,1446878.4999999953,5515,-5971662.1,1052,-1002850.5,-3189,3566570.199999992,5234,0.0,-0.04500000000000068
1160.3,0,0,-1835,1961063.9000000013,-1525,1425973.2999999954,5515,-5971662.1,1052,-1002850.5,-3207,3587475.399999992,5235,0.0,-0.04500000000000068
1158.0,0,0,-1874,2006218.6000000013,-1533,1435224.6999999955,5515,-5971662.1,1052,-1002850.5,-3160,3533069.299999992,5236,0.0,-0.04500000000000068
1155.8,0,0,-1917,2055900.6000000013,-1533,1435224.6999999955,5515,-5971662.1,1052,-1002850.5,-3117,3483387.299999992,5237,0.0,-0.04500000000000068
1156.2,0,0,-1917,2055900.6000000013,-1527,1428277.8999999955,5515,-5971662.1,1052,-1002850.5,-3123,3490334.0999999917,5238,0.0,-0.04500000000000068
1156.2,0,0,-1917,2055900.6000000013,-1527,1428277.8999999955,5515,-5971662.1,1052,-1002850.5,-3123,3490334.0999999917,5239,0.0,-0.04500000000000068
1152.8,0,0,-1917,2055900.6000000013,-1595,1506679.4999999956,5515,-5971662.1,1052,-1002850.5,-3055,3411932.4999999916,5240,0.0,-0.04500000000000068
1151.4,0,0,-1917,2055900.6000000013,-1622,1537744.0999999957,5515,-5971662.1,1052,-1002850.5,-3028,3380867.8999999915,5241,0.0,-0.04500000000000068
1151.4,0,0,-1917,2055900.6000000013,-1622,1537744.0999999957,5515,-5971662.1,1052,-1002850.5,-3028,3380867.8999999915,5242,0.0,-0.04500000000000068
1151.4,0,0,-1917,2055900.6000000013,-1622,1537744.0999999957,5515,-5971662.1,1052,-1002850.5,-3028,3380867.8999999915,5243,0.0,-0.04500000000000068
1151.6,0,0,-1917,2055900.6000000013,-1617,1531977.0999999957,5515,-5971662.1,1052,-1002850.5,-3033,3386634.8999999915,5244,0.0,-0.04500000000000068
1152.6,0,0,-1917,2055900.6000000013,-1597,1508905.0999999957,5515,-5971662.1,1052,-1002850.5,-3053,3409706.8999999915,5245,0.0,-0.04500000000000068
1152.6,0,0,-1917,2055900.6000000013,-1597,1508905.0999999957,5515,-5971662.1,1052,-1002850.5,-3053,3409706.8999999915,5246,0.0,-0.04500000000000068
1157.9,0,0,-1917,2055900.6000000013,-1492,1387447.0999999957,5515,-5971662.1,1052,-1002850.5,-3158,3531164.8999999915,5247,0.0,-0.04500000000000068
1157.2,0,0,-1931,2072083.2000000014,-1492,1387447.0999999957,5515,-5971662.1,1052,-1002850.5,-3144,3514982.2999999914,5248,0.0,-0.04500000000000068
1156.9,0,0,-1960,2105575.0000000014,-1469,1360782.4999999956,5515,-5971662.1,1052,-1002850.5,-3138,3508155.0999999917,5249,0.0,-0.04500000000000068
1156.6,0,0,-1960,2105575.0000000014,-1474,1366556.9999999956,5515,-5971662.1,1052,-1002850.5,-3133,3502380.5999999917,5250,0.0,-0.04500000000000068
1156.6,0,0,-1960,2105575.0000000014,-1474,1366556.9999999956,5515,-5971662.1,1052,-1002850.5,-3133,3502380.5999999917,5251,0.0,-0.04500000000000068
1156.6,0,0,-1960,2105575.0000000014,-1474,1366556.9999999956,5515,-5971662.1,1052,-1002850.5,-3133,3502380.5999999917,5252,0.0,-0.04500000000000068
1156.6,0,0,-1960,2105575.0000000014,-1474,1366556.9999999956,5515,-5971662.1,1052,-1002850.5,-3133,3502380.5999999917,5253,0.0,-0.04500000000000068
1156.0,0,0,-1960,2105575.0000000014,-1486,1380412.1999999955,5515,-5971662.1,1052,-1002850.5,-3121,3488525.3999999915,5254,0.0,-0.04500000000000068
1152.8,0,0,-1960,2105575.0000000014,-1551,1455347.1999999955,5515,-5971662.1,1052,-1002850.5,-3056,3413590.3999999915,5255,0.0,-0.04500000000000068
1152.8,0,0,-1960,2105575.0000000014,-1551,1455347.1999999955,5515,-5971662.1,1052,-1002850.5,-3056,3413590.3999999915,5256,0.0,-0.04500000000000068
1152.8,0,0,-1960,2105575.0000000014,-1551,1455347.1999999955,5515,-5971662.1,1052,-1002850.5,-3056,3413590.3999999915,5257,0.0,-0.04500000000000068
1152.8,0,0,-1960,2105575.0000000014,-1551,1455347.1999999955,5515,-5971662.1,1052,-1002850.5,-3056,3413590.3999999915,5258,0.0,-0.04500000000000068
1151.5,0,0,-1960,2105575.0000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3031,3384825.3999999915,5259,0.0,-0.04500000000000068
1151.5,0,0,-1960,2105575.0000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3031,3384825.3999999915,5260,0.0,-0.04500000000000068
1151.5,0,0,-1960,2105575.0000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3031,3384825.3999999915,5261,0.0,-0.04500000000000068
1151.8,0,0,-1955,2099807.5000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3036,3390592.8999999915,5262,0.0,-0.04500000000000068
1151.8,0,0,-1955,2099807.5000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3036,3390592.8999999915,5263,0.0,-0.04500000000000068
1151.8,0,0,-1955,2099807.5000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3036,3390592.8999999915,5264,0.0,-0.04500000000000068
1151.8,0,0,-1955,2099807.5000000014,-1576,1484112.1999999955,5515,-5971662.1,1052,-1002850.5,-3036,3390592.8999999915,5265,0.0,-0.04500000000000068
1157.5,0,0,-1955,2099807.5000000014,-1462,1352308.9999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522396.0999999917,5266,0.0,-0.04500000000000068
1157.6,0,0,-1955,2099807.5000000014,-1460,1349989.9999999956,5515,-5971662.1,1052,-1002850.5,-3152,3524715.0999999917,5267,0.0,-0.04500000000000068
1157.6,0,0,-1955,2099807.5000000014,-1460,1349989.9999999956,5515,-5971662.1,1052,-1002850.5,-3152,3524715.0999999917,5268,0.0,-0.04500000000000068
1157.6,0,0,-1954,2098647.9000000013,-1460,1349989.9999999956,5515,-5971662.1,1052,-1002850.5,-3153,3525874.699999992,5269,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5270,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5271,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5272,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5273,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5274,0.0,-0.04500000000000068
1157.5,0,0,-1954,2098647.9000000013,-1463,1353456.7999999956,5515,-5971662.1,1052,-1002850.5,-3150,3522407.899999992,5275,0.0,-0.04500000000000068
